ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,2022,95,5,0.44192,0.90961,0.09039,  1 553,1413.0,3197.3,0.06811,  3 431,2.21,1.77
VN,704,Country/Area,920,2022,100,-1,0.60089,1.00000,0,   140,140.4,233.7,0,   234,1.66,1.66
VN,704,Country/Area,920,2023,0,1,0.01794,0.01766,0.98234,  100 000,1765.6,98399.0,0.98037, 6 987 708,69.88,0.09
VN,704,Country/Area,920,2023,1,4,0.00147,0.00585,0.99415,  98 234,574.4,391784.6,0.99298, 6 889 309,70.13,1.99
VN,704,Country/Area,920,2023,5,5,0.00119,0.00591,0.99409,  97 660,577.6,486743.8,0.99515, 6 497 524,66.53,2.31
VN,704,Country/Area,920,2023,10,5,0.00087,0.00436,0.99564,  97 082,423.5,484383.8,0.99406, 6 010 780,61.91,2.57
VN,704,Country/Area,920,2023,15,5,0.00169,0.00840,0.99160,  96 659,812.1,481506.9,0.98928, 5 526 397,57.17,2.80
VN,704,Country/Area,920,2023,20,5,0.00245,0.01216,0.98784,  95 847,1165.9,476344.1,0.98764, 5 044 890,52.64,2.52
VN,704,Country/Area,920,2023,25,5,0.00252,0.01254,0.98746,  94 681,1187.7,470455.7,0.98694, 4 568 546,48.25,2.52
VN,704,Country/Area,920,2023,30,5,0.00274,0.01362,0.98638,  93 493,1273.8,464313.4,0.98576, 4 098 090,43.83,2.53
VN,704,Country/Area,920,2023,35,5,0.00305,0.01513,0.98487,  92 219,1395.1,457699.5,0.98308, 3 633 777,39.40,2.57
VN,704,Country/Area,920,2023,40,5,0.00383,0.01896,0.98104,  90 824,1722.2,449955.9,0.97856, 3 176 077,34.97,2.58
VN,704,Country/Area,920,2023,45,5,0.00502,0.02480,0.97520,  89 102,2210.1,440309.1,0.96872, 2 726 121,30.60,2.65
VN,704,Country/Area,920,2023,50,5,0.00787,0.03863,0.96137,  86 892,3356.3,426538.2,0.95488, 2 285 812,26.31,2.64
VN,704,Country/Area,920,2023,55,5,0.01068,0.05207,0.94793,  83 536,4349.5,407293.6,0.93506, 1 859 274,22.26,2.61
VN,704,Country/Area,920,2023,60,5,0.01703,0.08191,0.91809,  79 186,6485.9,380843.9,0.89663, 1 451 980,18.34,2.67
VN,704,Country/Area,920,2023,65,5,0.02711,0.12735,0.87265,  72 700,9258.3,341475.2,0.84182, 1 071 136,14.73,2.62
VN,704,Country/Area,920,2023,70,5,0.04336,0.19647,0.80353,  63 442,12464.4,287461.2,0.75499,  729 661,11.50,2.61
VN,704,Country/Area,920,2023,75,5,0.07133,0.30369,0.69631,  50 978,15481.5,217031.4,0.63135,  442 200,8.67,2.55
VN,704,Country/Area,920,2023,80,5,0.11655,0.44992,0.55008,  35 496,15970.5,137023.6,0.47228,  225 169,6.34,2.47
VN,704,Country/Area,920,2023,85,5,0.18824,0.62389,0.37611,  19 526,12181.8,64713.2,0.30823,  88 145,4.51,2.30
VN,704,Country/Area,920,2023,90,5,0.28918,0.78543,0.21457,  7 344,5768.1,19946.5,0.16280,  23 432,3.19,2.09
